user_id,GB_12,loan_amount,PP_Average_Current_DBT,PP_Avg_Curr_Cmpny_DBT_Ind_DBT,PP_Worst_Comp_DBT_Ind_DBT_In_Lst_12M,Avg_No_Of_DBT_0_1000,DBT_most_recent_month,Num_unpaid_accts_in_past_year,Num_Of_Prev_Searches_last_3M,Num_Of_Prev_Searches_last_6M,Num_Of_Prev_Searches_last_12M,Num_Of_Meeting_Of_Creditors,Tot_Fixed_Assets_As_Pct_Of_Tot_Assets,Curr_Liab_As_Pct_Of_Tot_Assets,Capital_Employed_As_Pct_Of_Tot_Assets,Equity_Gearing,G3_Dir_Consent_FullCAIS_ConsCommDelphi_score,submit_profit_after_tax1,calc_profit_after_tax1,submit_profit_after_tax2,calc_profit_after_tax2,Score_1_SCORE,Num_of_active_SHARE_recs,Num_of_all_SHARE_accts,Num_of_active_SHARE_accts,Total_value_of_active_accts,payment_status_less_2_3M,payment_status_less_2_12M,payment_status_less_2_24M,payment_status_less_1_3M,payment_status_less_1_12M,payment_status_less_1_24M,payment_status_0_3M,payment_status_0_12M,payment_status_0_24M,Total_value_accts_in_sector2,Total_bals_active_accts,Total_limits_rev_acct_active,Mthly_rpymt_actv_fxd_term_accts,Value_actv_fxd_term_accts,Num_pymt_status_3plus_48_updates,curr_bal_to_Annual_Income,Curr_bal_rev_crd_to_curr_limits,bal_rev_crd_to_curr_limits_3M,bal_rev_crd_to_curr_limits_6M,Num_Rev_Acct_util_ge75,Unemployment_Among_25_39,Avg_num_of_Court_Judgments,Credit_Card_Repayment_Amt,Num_Cash_Advances_3M
17752,0,NA,NA,NA,NA,NA,NA,NA,6,8,12,0,93.2,10.3,89.7,89.7,57,79206,79206,773,773,551,8,14,8,40656,8,8,8,8,8,7,8,8,7,NA,40656,26400,604,9664,0,54,114,129,116,3,7.18391,0,613,0
17773,0,50000,0,-26,-26,0,0,0,12,14,17,0,17.5,105.1,-5.1,-14.5,55,51439.48133,51439.48133,40892,40892,627,12,19,12,14184,12,12,12,12,12,12,12,12,11,NA,14184,18450,348,13610,0,47,3,0,40,0,0,0,5,0
17789,0,135460,0,-22,-9,0,0,0,11,18,35,0,78.4,46.5,53.5,13.1,73,313176.94,313176.94,109841,109841,616,5,11,5,12881,5,5,5,5,5,5,5,5,4,NA,12881,9500,390,6143,0,25,69,69,70,0,13.58696,0.06,154,0
17803,0,NA,0,-21,-21,0,0,0,3,3,5,0,24.1,60.9,39.1,34.3,78,-89976.59,-89976.59,83296,83296,609,5,9,5,233730,5,5,5,5,4,4,5,3,3,230215,233730,11300,1250,230215,0,7,30,33,15,1,10.43841,0,882,0
18032,0,NA,6,-19,4,6,6,1,2,5,12,0,41.4,68.5,31.5,-23.9,82,-33504.93,-33504.93,16163,16163,569,12,18,12,324965,12,12,12,12,11,10,12,10,9,291271,324965,25720,1804,300885,0,67,93,94,103,4,6.68449,0,895,0
18056,0,NA,NA,NA,NA,NA,NA,NA,0,3,5,0,82.1,66.1,33.9,-17.9,84,-36858,-36858,27636,27636,676,9,25,9,730042,9,9,9,9,9,9,7,7,7,696065,730042,18500,2708,727546,0,45,13,6,14,0,0,0.04,367,0
18060,0,NA,6,-18,-16,6,6,0,2,3,6,0,6.3,51.4,48.6,48.6,78,0,0,0,0,632,10,16,10,386335,10,10,10,10,9,7,10,9,7,370620,386335,49000,1600,370620,0,31,32,29,27,1,0,0.08,650,1
18095,0,90000,0,-26,-26,0,0,0,4,6,12,0,10.9,47.2,52.8,51,90,102933.43,102933.43,123174,123174,655,8,12,8,313960,8,8,8,8,8,8,8,6,6,306247,313960,32650,1906,313938,0,15,0,0,0,0,0,0.17,1697,0
18147,0,NA,NA,NA,NA,NA,NA,NA,3,12,28,0,32.1,63.2,36.8,28.7,73,-3645,-3645,13447,13447,566,15,23,15,1256329,15,15,14,15,14,12,13,12,9,1221830,1256329,49250,6017,1227693,0,86,58,49,50,3,0,0,553,0
18148,0,25000,0,-25,-25,0,0,0,2,4,8,0,9.8,91.3,8.7,6.6,94,187844.3,187844.3,25756,25756,600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2207,0.14,NA,NA
18150,0,50000,60,35,35,60,60,1,1,15,22,0,4.1,85.9,14.1,5.1,84,70970,70970,118837,118837,662,8,19,8,422926,8,8,8,8,8,8,8,8,8,393011,422926,49000,1118,417649,0,39,10,0,4,0,3.85208,0.06,82,0
18210,0,NA,0,-25,-25,0,0,0,1,1,1,0,50.5,61.7,38.3,13.9,86,2277.11,2277.11,37570,37570,616,8,16,8,15253,8,8,8,8,8,8,8,8,7,0,15253,42100,389,2680,0,15,22,29,31,0,0,0.07,400,0
18302,0,40000,12,-13,-13,12,12,0,2,21,34,0,40.9,73.6,26.4,-97.2,82,86297.84,86297.84,39982,39982,573,22,37,22,1280034,22,22,22,22,22,22,18,14,14,1223831,1280034,24110,4642,1259551,0,74,82,5,0,3,16.1987,0.21,240,0
18418,0,NA,0,-25,-6,0,0,0,3,6,13,0,15.6,71.1,28.9,20.5,78,0,0,0,0,620,12,16,12,1103755,12,12,12,12,12,12,12,12,12,1103756,1103755,NA,3615,1103755,0,0,NA,NA,NA,NA,7.65697,0.08,NA,NA
18554,0,50000,0,-25,4,0,0,0,1,1,2,0,37.9,72.5,27.5,24.3,78,29664.03,29664.03,17203,17203,622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.95418,0,NA,NA
18579,0,50000,15,-10,19,15,15,0,3,8,11,0,11.9,53.8,46.2,19,64,-36195,-36195,39067,39067,575,7,8,7,99139,7,7,7,7,7,7,7,7,6,NA,99139,NA,1893,99124,0,330,NA,NA,NA,NA,32.46753,0.31,NA,NA
18587,0,50000,9,-17,-2,6,9,1,4,6,15,0,10.1,84.2,15.8,10.2,83,5440.9,5440.9,36224,36224,594,13,19,13,297085,13,13,13,13,13,13,12,11,11,230724,297085,29050,1966,271077,0,132,87,85,79,4,0,0.24,580,2
18617,0,NA,5,-21,10,7,5,0,10,14,45,0,22.9,75.3,24.7,16.6,59,115536.4,115536.4,24785,24785,632,4,5,4,96380,4,4,4,4,4,4,4,4,4,96380,96380,NA,4684,96380,0,0,NA,NA,NA,NA,15.4321,0,NA,NA
18680,0,25000,0,-21,-21,0,0,0,0,0,2,0,32.4,86.7,13.3,9.7,88,40270,40270,30262,30262,617,14,30,14,291626,14,14,14,14,14,13,12,10,8,259142,291626,12000,2333,290987,0,108,5,25,7,0,7.21501,0.09,1100,0
18698,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,93.6,30,70,70,71,0,0,38872,38872,558,11,20,11,75045,11,11,11,11,11,11,11,11,11,0,75045,37360,1024,36839,0,100,95,89,93,6,13.71742,0.37,941,0
18772,0,100000,10,-11,-11,NA,10,0,4,7,11,0,95.3,13.1,86.9,86.4,92,79547,79547,27693,27693,574,18,28,18,2869749,17,17,17,17,17,17,14,14,14,2779578,2869749,74830,4008,2793995,0,120,86,84,83,4,8.84956,0.16,1482,0
18798,0,50000,30,3,148,NA,30,0,4,5,14,0,13.9,68.3,31.7,31.7,82,114510.92,114510.92,34914.56,34914.56,581,9,14,9,264039,9,9,9,9,9,9,8,7,7,198559,264039,43000,1494,236864,0,218,63,49,74,1,25.53626,0.18,1557,0
18816,0,NA,NA,NA,NA,NA,NA,0,3,3,3,0,37.5,74.3,25.7,25.5,85,32265.62,32265.62,68827,68827,571,12,27,12,197812,12,12,12,12,12,11,12,12,10,178210,197812,7600,1070,195715,0,26,0,0,0,0,9.88142,0.18,0,0
18885,0,40000,0,-27,4,0,0,0,1,1,4,0,2.6,92.2,7.8,7.6,91,78650.78,78650.78,174434,174434,577,12,28,12,696544,12,12,12,12,9,8,12,9,8,691652,696544,NA,6322,691652,0,4,NA,NA,NA,NA,0,0.29,0,0
19030,0,22000,0,-18,-2,0,0,0,1,2,2,0,63.7,58.7,41.3,41.3,95,30738,30738,-2475,-2475,582,5,9,5,168301,5,5,5,5,4,4,5,4,4,155879,168301,6450,324,155879,0,24,97,90,81,1,0,0,200,0
19156,0,NA,0,-25,6,0,0,0,1,1,2,0,70.8,58.7,41.3,20.9,81,397.81,397.81,5743,5743,619,14,21,14,23804,14,14,14,14,14,14,11,11,9,NA,23804,59850,626,8137,0,47,26,21,21,1,7.55287,0.08,1337,0
19253,0,NA,0,-25,-25,0,0,0,0,1,3,0,14.4,99.4,0.6,0.6,15,0,0,0,0,587,5,5,5,46427,5,5,5,5,4,3,5,4,3,26072,46427,22500,271,26072,0,50,90,81,86,2,6.75676,0.43,1499,0
19278,0,20000,0,-27,-25,0,0,0,1,3,3,0,54,28.1,71.9,16.9,78,14236.85,14236.85,7996,7996,513,NA,NA,NA,5516709,NA,NA,NA,NA,NA,NA,NA,NA,NA,5453673,5516709,43500,13738,5453673,0,126,111,115,119,2,10.55966,0.16,994,0
19439,1,NA,NA,NA,NA,NA,NA,NA,5,7,10,0,7.7,107.5,-7.5,-25.6,62,-58955,-58955,99861,99861,535,12,18,12,643509,12,12,11,8,7,4,8,7,4,531536,643509,75280,4299,575386,1,149,89,88,90,5,10.27749,0,1238,8
19442,0,42500,0,-25,-17,0,0,0,2,5,8,0,19,71.3,28.7,20.1,91,27773.84,27773.84,44356,44356,619,13,25,13,129921,13,13,13,13,13,13,11,11,11,97121,129921,28700,849,120706,0,65,32,30,35,1,9.29368,0.21,1282,1
19481,0,50000,9,-14,-11,10,9,1,6,14,20,0,82.7,25,75,17.8,86,82537.23,82537.23,40785,40785,647,5,8,5,181223,5,5,5,5,5,5,5,5,5,170261,181223,30050,354,170261,0,14,36,37,39,0,5.73394,0.25,336,0
19552,0,50000,0,-20,-9,0,0,0,6,8,17,0,94.9,34.6,65.4,11.4,64,118429,118429,133782,133782,562,15,24,15,276399,13,11,11,10,6,6,10,5,4,214924,276399,33350,2668,242772,0,81,87,90,93,5,6.22665,0.04,740,1
19802,0,60000,0,-25,-25,0,0,0,2,5,5,0,7.8,72.9,27.1,25.8,92,38579.2,38579.2,46800,46800,620,7,9,7,142926,7,7,7,7,7,7,6,5,4,110730,142926,13500,1924,138550,0,32,32,3,7,0,0,0,24,0
19947,0,NA,30,4,4,NA,30,0,1,2,4,0,2.9,97.2,2.8,2.8,70,123894,123894,67261,67261,478,13,24,13,256264,4,4,4,4,4,4,4,4,4,199288,256264,17000,1141,219785,15,142,160,128,93,2,33.1565,0.46,5,0
20036,0,NA,0,-25,-12,0,0,0,0,5,11,0,2.3,41.7,58.3,2.7,49,64999,64999,82486,82486,649,6,12,6,351840,6,6,6,6,6,6,6,6,6,351456,351840,6500,869,351456,0,0,5,8,0,0,0,0.26,0,0
20103,0,NA,0,-24,-24,0,0,0,0,0,1,0,52.7,20.5,79.5,48.8,78,0,0,0,0,595,8,12,8,184756,8,8,8,8,8,8,6,5,5,138221,184756,13550,1076,175945,0,93,65,0,0,1,5.74053,0.04,28,0
20110,0,NA,NA,NA,NA,NA,NA,NA,2,2,3,0,1,55.8,44.2,40.1,82,7223,7223,18425,18425,581,16,18,16,12158,16,16,16,16,16,16,16,15,15,NA,12158,17825,535,3323,0,40,49,52,55,0,25.33784,0.33,482,0
20117,0,NA,NA,NA,NA,NA,NA,NA,1,2,6,0,16.2,56.2,43.8,-361.9,45,0,0,0,0,633,9,13,9,72472,9,9,9,9,8,8,8,7,7,59662,72472,19300,584,70549,0,12,9,9,35,0,0,0.06,1066,0
20147,0,20000,30,4,4,30,30,0,3,5,9,0,27.7,98.2,1.8,1.8,64,21392,21392,56983,56983,633,7,12,7,285194,7,7,7,7,7,7,6,6,6,247537,285194,8450,1585,284125,0,50,12,13,16,0,9.32836,0.08,596,0
20216,0,NA,11,-14,-9,0,11,0,1,5,17,0,64.7,44.8,55.2,38.1,88,90624.28,90624.28,120848,120848,581,4,13,4,440241,4,4,4,4,4,4,4,4,4,430477,440241,NA,3189,438669,0,9,NA,NA,NA,NA,0,0.43,NA,NA
20285,0,35000,0,-25,-25,0,0,0,2,3,5,0,7.9,55.2,44.8,7.2,78,75091,75091,72758,72758,619,4,9,4,499775,4,4,4,4,4,4,4,4,3,499404,499775,NA,3268,499404,0,0,NA,NA,NA,NA,7.18391,0.22,NA,NA
20557,0,NA,0,-20,-20,0,0,0,2,3,3,0,70.6,54.4,45.6,38.1,96,38018,38018,77179,77179,628,11,20,11,222194,11,11,11,11,11,11,10,10,9,191952,222194,35400,775,207432,0,100,41,37,25,0,19.13265,0.2,687,0
20586,0,70000,0,-25,4,0,0,0,1,1,2,0,86.9,24.3,75.7,48.9,77,208848.56,208848.56,196103.46,196103.46,600,9,12,9,575718,9,9,9,9,9,9,8,5,5,499933,575718,10250,3232,568870,0,75,66,54,0,0,15.82278,0.08,3800,0
20685,0,NA,0,-25,-25,0,0,0,3,4,8,0,7.3,53.6,46.4,45.8,78,83753.79,83753.79,89095,89095,639,3,10,3,247573,3,3,3,3,3,3,2,2,1,246314,247573,10500,937,246314,0,1,11,11,8,0,12.65823,0.06,1500,0
20862,0,NA,0,-25,-25,0,0,0,0,1,3,0,7,289,-189,-189,15,0,0,0,0,629,4,12,4,126657,4,4,4,4,4,3,4,4,1,114201,126657,26250,483,114340,1,16,46,15,10,1,0,0,182,4
20891,0,NA,NA,NA,NA,NA,NA,NA,0,1,4,0,1.4,99.2,0.8,0.8,73,107083,107083,17012,17012,500,8,15,8,17893,8,7,7,6,5,5,5,4,4,NA,17893,15500,186,3889,1,23,89,85,87,4,27.77778,0.18,623,8
20938,0,60000,29,-2,-2,29,29,0,2,2,4,0,20.7,52.5,47.5,44.2,90,16234.04,16234.04,125858,125858,621,4,9,4,53118,4,4,4,4,4,4,4,4,4,0,53118,3500,1022,53047,0,132,0,11,71,0,14.95513,0.1,2541,0
21060,0,100000,0,-25,213,0,0,0,8,9,15,0,33.8,59.2,40.8,40.1,82,50118.51,50118.51,100294,100294,581,8,13,8,319236,8,8,8,7,7,7,7,6,6,290859,319236,11900,1324,311788,0,37,62,64,63,1,9.76563,0.13,228,0
21067,0,20600,0,-20,-20,0,0,0,2,3,3,0,70.6,54.4,45.6,38.1,96,38018,38018,96507,96507,628,11,20,11,222194,11,11,11,11,11,11,10,10,9,191952,222194,35400,775,207432,0,100,41,37,25,0,19.13265,0.2,687,0
21414,1,NA,60,34,34,60,60,0,3,9,21,0,23.3,83.5,16.5,11.2,47,-18625,-18625,178108,178108,568,8,15,8,92587,8,8,8,8,8,8,8,7,7,63533,92587,8750,1319,84357,0,38,94,70,70,2,22.02643,0.24,350,0
21432,0,99000,10,-13,37,30,10,0,5,7,14,0,74.8,24.9,75.1,67,87,-193672.65,-193672.65,48111,48111,659,9,12,9,91365,9,9,9,9,9,9,9,9,9,84634,91365,39250,898,89352,0,13,5,4,4,0,14.47178,0,3928,0
21455,0,NA,0,-25,-25,0,0,0,2,6,8,0,67.6,22.2,77.8,71,91,393486.23,393486.23,-90273,-90273,567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0559,0.42,NA,NA
21541,0,95000,0,-19,-18,0,0,0,2,7,19,0,73.5,45,55,17.1,78,366735,366735,277359,277359,579,1,1,1,346,1,1,1,1,1,1,1,0,0,NA,346,NA,NA,NA,0,0,NA,NA,NA,NA,7.59878,0.05,NA,NA
21551,1,NA,0,-25,24,0,0,0,3,9,16,0,12.5,70.1,29.9,29.9,82,0,0,0,0,533,6,15,6,49470,6,6,6,4,3,3,4,3,2,0,49470,20000,684,30355,0,65,95,96,92,3,18.65672,0,1800,1
21556,0,NA,30,10,10,30,30,0,1,1,2,0,95.9,92.1,7.9,7.9,95,40835,40835,6626,6626,578,14,46,14,165530,14,14,14,14,13,13,13,12,10,109010,165530,50300,2412,141218,0,75,48,72,73,2,7.87402,0,6116,0
21619,0,45000,0,-26,-26,0,0,0,2,4,4,0,1.1,48.6,51.4,41.7,93,28189.51,28189.51,42246,42246,600,8,15,8,9406,8,8,8,8,8,8,8,8,7,NA,9406,NA,486,9381,0,23,NA,NA,NA,NA,34.62604,0.22,0,0
21852,0,NA,NA,NA,NA,NA,NA,NA,1,3,4,0,44.6,100,0,0,81,0,0,49824,49824,548,6,7,6,29289,6,6,6,6,6,6,6,4,4,NA,29289,500,669,28387,0,58,97,0,97,1,0,0.2,496,6
21946,0,75500,0,-27,-27,0,0,0,5,9,18,0,69.9,95.6,4.4,4.4,66,135204.37,135204.37,94047,94047,611,14,26,14,187113,14,14,14,14,14,14,14,13,11,155862,187113,19113,2635,180867,0,62,32,38,23,1,12.40695,0,698,0
21965,0,NA,0,-26,-26,0,0,0,1,3,13,0,7.8,86.1,13.9,3,9,113587,113587,85798,85798,449,6,10,6,576523,2,2,2,2,2,2,2,2,2,561977,576523,16100,2032,561977,4,29,90,80,84,1,8.25083,0.06,0,0
21984,0,NA,30,3,3,30,30,0,20,25,31,0,31.3,67.5,32.5,26.3,19,69598,69598,41288,41288,526,2,3,2,408,1,1,1,1,1,1,1,1,1,NA,408,NA,NA,NA,1,0,NA,NA,NA,NA,9.4518,0.05,NA,NA
22052,0,NA,NA,NA,NA,NA,NA,NA,2,5,8,0,78.4,100.5,-0.5,-0.5,80,3139,3139,4948,4948,567,10,17,10,30881,10,10,10,10,9,9,10,9,8,NA,30881,30700,328,7288,0,41,76,80,77,3,6.01685,0.09,1876,0
22069,0,50000,15,-6,-6,30,15,0,4,7,9,0,3,54.9,45.1,45.1,93,5165.71,5165.71,1924,1924,644,14,23,14,615861,14,14,14,14,14,14,13,13,12,615118,615861,21300,1861,615118,0,1,3,3,2,0,22.52252,0.07,1811,1
22218,0,NA,41,16,34,55,41,2,4,7,30,0,71.3,28.9,71.1,55.5,91,0,0,-825363,-825363,628,3,3,3,3063,3,3,3,3,3,3,3,3,3,NA,3063,12000,NA,NA,0,7,21,45,4,0,0,0.11,1000,0
22485,0,NA,0,-25,-25,0,0,0,6,6,8,0,58,42.8,57.2,23,94,64495.82,64495.82,51169,51169,596,3,12,3,77187,3,3,3,3,3,3,3,3,3,75408,77187,NA,676,77187,0,5,NA,NA,NA,NA,27.3224,0.36,0,0
22603,0,35000,30,3,3,30,30,0,1,2,4,0,31.7,52.2,47.8,47.8,86,108998.41,108998.41,34863,34863,618,2,2,2,127597,2,2,2,2,2,2,2,2,2,127597,127597,3500,0,127597,0,0,0,0,0,0,0,0.06,0,0
22649,0,95000,0,-28,-28,0,0,0,6,8,12,0,7.8,91.8,8.2,8.2,49,203158,203158,188011,188011,607,4,12,4,748201,4,4,4,4,3,3,4,3,3,718494,748201,40000,4013,718494,0,29,74,74,72,1,11.44165,0.12,387,2
22879,0,NA,0,-25,-21,0,0,0,0,0,11,0,0,50.9,49.1,49.1,38,14307,14307,-3047,-3047,493,7,24,7,212571,3,2,1,3,2,1,3,2,1,207648,212571,750,553,207648,17,24,304,304,304,1,11.44165,0.25,0,0
22986,0,NA,0,-25,-25,0,0,0,2,4,6,0,2.5,66.3,33.7,33.7,95,142578,142578,36589,36589,603,5,10,5,231586,5,5,5,5,5,5,4,4,4,198825,231586,14120,922,219216,0,109,87,65,41,1,37.31343,0.05,300,1
23014,0,30000,0,-25,-25,0,0,0,5,6,8,0,67,38.8,61.2,1.6,78,168510,168510,152134,152134,606,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14077,0,NA,NA
23060,0,NA,0,-25,153,0,0,0,3,6,14,0,11.8,96,4,4,91,101751.1,101751.1,72242,72242,616,12,29,12,76463,12,12,12,12,12,12,10,9,9,75744,76463,35750,152,75968,0,7,1,3,1,0,5.42888,0,75,0
23257,0,NA,0,-25,-25,0,0,0,4,5,7,0,33.2,43.8,56.2,24.2,94,140942.11,140942.11,134366,134366,657,7,9,7,172622,7,7,7,7,7,7,7,6,6,172475,172622,33650,918,172622,0,0,0,0,0,0,27.67528,0,42,0
23624,0,NA,0,-25,-25,0,0,0,0,1,1,0,0.1,36.4,63.6,60.8,97,66157,66157,65040,65040,652,11,30,11,178018,11,11,11,11,10,10,11,6,6,171377,178018,30750,1650,175119,0,8,8,8,7,0,0,0,482,0
23694,0,30000,NA,NA,NA,NA,NA,NA,0,0,1,0,11.6,172.5,-72.5,-72.5,45,40109.24,40109.24,3908,3908,580,9,14,9,348503,9,9,9,8,8,8,6,6,6,289237,348503,55725,396,289237,0,59,83,76,81,4,25.99653,0.06,1273,0
23744,0,95000,0,-25,-25,0,0,0,2,5,10,0,32.3,45,55,23.4,93,104964.7,104964.7,91136,91136,650,8,17,8,323724,8,8,8,8,8,8,8,8,8,300314,323724,25750,752,312782,0,23,42,0,0,1,15.59252,0.11,263,0
23871,0,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,72.7,26.9,73.1,73.1,88,31706.7,31706.7,18911,18911,643,7,17,7,139610,7,7,7,7,6,6,7,6,6,130186,139610,34825,851,130186,0,18,27,20,15,0,0,0,330,0
23916,0,NA,2,-24,-16,1,2,0,8,15,34,0,18.1,86,14,6.8,88,125493.57,125493.57,78319,78319,614,4,10,4,280771,4,4,4,4,4,4,4,4,4,272268,280771,0,2086,279750,0,17,NA,NA,NA,0,8.22368,0.24,0,0
23925,0,NA,NA,NA,NA,NA,NA,NA,0,4,9,0,51.5,31.5,68.5,48.7,78,-13562,-13562,-10677,-10677,652,17,24,17,623446,17,17,17,17,17,17,16,15,13,568304,623446,46900,1902,620282,0,73,6,12,14,0,7.12251,0.08,4800,0
23931,0,NA,30,3,4,NA,30,0,0,1,7,0,31.3,66,34,16.4,100,572464,572464,341225,341225,627,5,8,5,362077,5,5,5,5,5,5,4,4,4,299673,362077,NA,9356,362077,0,83,NA,NA,NA,NA,8.86525,0.3,NA,NA
23932,0,NA,0,-23,-23,0,0,0,4,11,18,0,77.3,50,50,39.3,89,28287.92,28287.92,-19166,-19166,605,9,17,9,455643,9,9,9,9,9,9,7,7,7,402077,455643,33200,610,422285,0,133,83,83,67,3,0,0.15,4841,0
23938,0,NA,30,9,9,30,30,0,1,1,4,0,1.8,68.7,31.3,31.1,82,26118,26118,94064,94064,636,11,21,11,53646,11,11,11,10,10,10,9,9,9,51173,53646,39000,215,51173,0,3,3,5,2,0,7.98722,0.24,1487,0
23960,0,NA,21,-4,-4,22,21,0,3,7,23,0,14.3,70.7,29.3,10.7,61,6366,6366,-68364,-68364,587,23,42,23,514225,23,22,22,23,22,19,23,21,18,414857,514225,111325,3812,424613,0,NA,77,79,81,9,6.77507,0,1484,0
24021,0,NA,0,-25,-25,0,0,0,1,2,2,0,22.2,89,11,11,90,11080.7,11080.7,91641.39,91641.39,656,9,13,9,219300,9,9,9,9,9,9,8,8,7,202433,219300,17200,747,217987,0,22,7,6,5,0,0,0.07,1515,3
24119,0,NA,0,-25,-18,0,0,0,0,0,3,0,73.7,99.8,0.2,0.2,86,59201.36,59201.36,65468,65468,683,15,30,15,567214,14,14,14,14,14,14,12,12,10,566953,567214,56250,1653,566953,0,0,0,1,1,0,29.45508,0,0,0
24151,0,20000,NA,NA,NA,NA,NA,NA,5,5,6,0,80.7,67.1,32.9,-42.3,49,27368.26,27368.26,3321,3321,637,6,9,6,198601,6,6,6,6,6,6,6,6,6,178246,198601,21400,1879,194918,0,27,10,5,4,0,6.29723,0.15,121,0
24164,0,50000,31,6,6,54,31,3,5,8,18,0,25.9,78.4,21.6,12.1,62,-37534.43,-37534.43,81391,81391,664,5,6,5,2111,5,5,5,5,5,5,4,4,4,0,2111,13500,499,0,0,2,15,10,17,0,0,0.04,466,0
24218,0,50000,20,-5,-5,20,20,1,7,8,16,0,1.4,95.1,4.9,4.9,86,88156.74,88156.74,69832,69832,568,8,8,8,30739,8,8,8,8,8,8,8,8,7,NA,30739,18850,635,22955,0,61,40,61,83,1,12.03369,0.14,1845,0
24320,0,70000,0,-23,-22,0,0,0,3,6,11,0,16.5,32.6,67.4,65.7,90,157894,157894,133963,133963,649,5,7,5,257648,5,5,5,5,5,5,5,5,5,255236,257648,9000,529,255236,0,3,26,10,17,0,0,0.04,374,0
24378,0,100000,49,24,53,69,49,3,12,24,50,0,40.1,76.8,23.2,13.6,61,495000,495000,188408,188408,619,9,15,9,243998,9,9,9,9,9,9,8,8,8,211726,243998,13250,1829,244000,0,32,0,0,0,0,7.50751,0.05,0,0
24404,0,15000,0,-27,-26,0,0,0,4,5,6,0,0,98.5,1.5,1.5,89,247835.95,247835.95,137684,137684,526,15,22,15,926654,15,15,15,14,14,14,12,10,10,888892,926654,37300,7167,906934,0,377,52,32,56,1,0,0,765,0
24437,0,20000,NA,NA,NA,NA,NA,NA,5,6,6,0,0.7,40.6,59.4,59.4,86,53353,53353,73201,73201,564,9,19,9,180654,9,9,9,9,9,9,9,9,9,142128,180654,41900,961,156642,1,192,57,57,61,1,15.40832,0.16,537,0
24484,0,40000,0,-18,-15,0,0,0,3,7,15,0,58,90.1,9.9,9.9,88,28082,28082,22585,22585,589,9,12,9,126753,9,9,9,9,8,8,9,8,8,89213,126753,33450,1244,108338,0,50,55,55,56,1,7.87402,0.21,554,0
24502,0,90000,0,-26,-23,0,0,0,5,7,9,0,16.3,72.7,27.3,16.4,70,151140,151140,127900,127900,644,44,76,44,2591814,44,44,44,44,44,44,44,44,43,2556490,2591814,80050,5769,2573795,0,88,20,16,27,1,6.5445,0.06,10005,0
24579,0,40000,12,-6,19,15,12,2,7,18,24,0,32.9,37.2,62.8,37.2,63,115936,115936,80603,80603,566,10,23,10,482594,10,9,9,10,8,8,10,7,7,456073,482594,23400,1892,471895,0,88,43,32,41,0,14.36782,0.06,1000,0
24580,0,50000,30,6,6,30,30,0,2,6,7,0,13.8,92.7,7.3,7.3,68,80301.55,80301.55,65849,65849,617,12,20,12,738808,12,12,12,12,12,12,12,12,11,684543,738808,84250,999,684543,0,54,64,50,55,4,9.63391,0.11,1112,0
24748,0,NA,27,5,40,31,27,1,14,23,38,0,79.1,54.6,45.4,12.8,40,118766,118766,99753,99753,592,13,21,13,267059,13,13,13,13,13,11,13,13,11,225159,267059,54850,1947,237408,0,55,54,56,72,4,13.22751,0.52,1797,0
24763,0,14000,NA,NA,NA,NA,NA,NA,1,1,9,0,2.4,99.5,0.5,0.2,26,44171.69,44171.69,38495,38495,627,10,21,10,303913,10,10,10,10,10,10,10,9,8,270799,303913,37200,1518,291409,0,44,24,26,26,0,32.11991,0.56,2050,0
24774,0,40000,NA,NA,NA,NA,NA,NA,2,4,6,0,10.2,94.4,5.6,5.6,82,37105.65,37105.65,20605,20605,587,12,15,12,147931,12,12,12,11,11,11,11,11,11,114904,147931,47100,1253,114904,0,44,65,65,67,4,7.75194,0,875,0
24793,0,50000,41,15,16,NA,41,0,8,8,15,0,1.2,88.8,11.2,4.9,74,174659,174659,122295,122295,626,0,1,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,7.25689,0.15,NA,NA
24801,0,60000,8,-17,-16,9,8,0,1,3,8,0,2.1,33.8,66.2,40.4,92,25774.37,25774.37,63937,63937,550,7,12,7,509640,7,7,7,6,6,6,6,6,6,393476,509640,56250,1929,455907,0,154,95,96,96,3,0,0.15,776,0
24834,0,50000,8,-19,-19,0,8,1,6,19,41,0,2.9,85,15,8.7,38,179044.21,179044.21,169201,169201,564,11,19,11,438075,11,11,11,11,11,11,11,11,11,410869,438075,11100,3509,423634,0,36,95,79,81,1,5.51268,0.24,273,8
